1000	2	10	359045	0.0178647	10
1000	2	100	3227571	0.00158829	9
1000	2	1000	30811333	0	1
1000	10	10	5013151	0.568952	16
1000	10	100	28238337	0.282811	9
1000	10	1000	159005195	0	1
1000	100	10	50984901	7.89959	15
1000	100	100	142541635	6.76331	4
1000	100	1000	1712002630	0	1
10000	2	10	61364322	0.0168917	26
10000	2	100	1247297454	0.00162062	59
10000	2	1000	3265163074	0.000138434	12
10000	10	10	2353393653	0.596166	65
